tourist_id,day,sequence_num,place_id,place_name,cluster,restricted,arrival_time,dwell_minutes,distance_from_prev_km,is_suspicious_tourist
T00763,3,10364,P059,Coonoor Town Centre,Coonoor,False,2026-04-15T20:16:00,23,3.42,False
T00763,3,10365,P002,Ooty Lake,Ooty,False,2026-04-15T21:12:00,37,13.3,False
T00764,1,10366,P018,Kodanad Viewpoint,Kotagiri,False,2026-04-15T08:35:00,79,14.33,False
T00764,1,10367,P041,St. Stephen's Church,Ooty,False,2026-04-15T10:41:00,78,19.0,False
T00764,1,10368,P030,Bison Valley,Coonoor,False,2026-04-15T12:45:00,46,18.48,False
T00764,1,10369,P016,Catherine Falls Coonoor side,Coonoor,False,2026-04-15T13:45:00,56,5.81,False
T00764,2,10370,P031,Law's Falls,Coonoor,False,2026-04-15T15:05:00,31,1.22,False
T00764,2,10371,P006,Wax World Museum,Ooty,False,2026-04-15T16:10:00,33,13.66,False
T00764,2,10372,P029,Kalhatty Falls,Ooty,False,2026-04-15T17:07:00,71,9.85,False
T00764,2,10373,P040,Thunder World,Ooty,False,2026-04-15T18:43:00,31,10.03,False
T00764,3,10374,P042,Wellington,Coonoor,False,2026-04-15T19:56:00,84,3.71,False
T00764,3,10375,P040,Thunder World,Ooty,False,2026-04-15T21:51:00,69,12.48,False
T00764,3,10376,P024,Masinagudi Town,Mudumalai,False,2026-04-15T23:48:00,50,19.51,False
T00764,3,10377,P039,Thread Garden,Ooty,False,2026-04-16T01:25:00,22,19.16,False
T00764,3,10378,P031,Law's Falls,Coonoor,False,2026-04-16T02:23:00,31,14.55,False
T00765,1,10379,P036,Kamraj Sagar Dam,Ooty,False,2026-04-15T08:10:00,72,3.66,False
T00765,1,10380,P038,Deer Park,Ooty,False,2026-04-15T09:38:00,38,6.64,False
T00765,1,10381,P020,Rangaswamy Peak,Kotagiri,False,2026-04-15T10:58:00,38,16.81,False
T00765,1,10382,P003,Government Botanical Garden,Ooty,False,2026-04-15T12:11:00,88,14.25,False
T00765,2,10383,P034,Glenmorgan,Pykara,False,2026-04-15T14:16:00,41,2.22,False
T00765,2,10384,P058,Lovedale,Ooty,False,2026-04-15T15:25:00,83,11.49,False
T00765,2,10385,P014,Dolphin's Nose,Coonoor,False,2026-04-15T17:27:00,57,15.82,False
T00765,2,10386,P013,Sim's Park,Coonoor,False,2026-04-15T18:34:00,24,3.62,False
T00765,2,10387,P020,Rangaswamy Peak,Kotagiri,False,2026-04-15T19:25:00,38,10.9,False
T00765,3,10388,P004,Doddabetta Peak,Ooty,False,2026-04-15T21:38:00,26,14.47,False
T00765,3,10389,P003,Government Botanical Garden,Ooty,False,2026-04-15T22:14:00,68,3.34,False
T00765,3,10390,P020,Rangaswamy Peak,Kotagiri,False,2026-04-15T23:57:00,60,14.25,False
T00766,1,10391,P005,Government Rose Garden,Ooty,False,2026-04-15T08:29:00,38,11.94,False
T00766,1,10392,P040,Thunder World,Ooty,False,2026-04-15T09:17:00,34,0.23,False
T00766,1,10393,P036,Kamraj Sagar Dam,Ooty,False,2026-04-15T10:09:00,45,7.32,False
T00766,1,10394,P017,Kateri Falls,Coonoor,False,2026-04-15T11:49:00,45,22.02,False
T00766,1,10395,P060,Kotagiri Town Centre,Kotagiri,False,2026-04-15T12:57:00,60,9.5,False
T00766,2,10396,P040,Thunder World,Ooty,False,2026-04-15T15:40:00,47,12.0,False
T00766,2,10397,P035,Wenlock Downs,Ooty,False,2026-04-15T16:41:00,45,5.77,False
T00766,2,10398,P021,Elk Falls,Kotagiri,False,2026-04-15T18:17:00,31,20.64,False
T00766,2,10399,P041,St. Stephen's Church,Ooty,False,2026-04-15T19:29:00,27,16.58,False
T00766,2,10400,P016,Catherine Falls Coonoor side,Coonoor,False,2026-04-15T20:30:00,26,13.6,False
T00766,2,10401,P004,Doddabetta Peak,Ooty,False,2026-04-15T21:23:00,50,10.8,False
T00766,3,10402,P032,Ketti Valley,Ooty,False,2026-04-15T23:25:00,86,14.51,False
T00766,3,10403,P003,Government Botanical Garden,Ooty,False,2026-04-16T01:05:00,20,5.67,False
T00766,3,10404,P021,Elk Falls,Kotagiri,False,2026-04-16T02:02:00,59,14.93,False
T00767,1,10405,P015,Lamb's Rock,Coonoor,False,2026-04-15T08:10:00,49,1.82,False
T00767,1,10406,P031,Law's Falls,Coonoor,False,2026-04-15T09:09:00,55,2.78,False
T00767,1,10407,P013,Sim's Park,Coonoor,False,2026-04-15T10:14:00,89,2.03,False
T00767,2,10408,P006,Wax World Museum,Ooty,False,2026-04-15T12:24:00,26,12.48,False
T00767,2,10409,P010,Pykara Dam,Pykara,False,2026-04-15T13:16:00,49,10.79,False
T00767,2,10410,P008,Pykara Falls,Pykara,False,2026-04-15T14:15:00,53,0.25,False
T00767,2,10411,P029,Kalhatty Falls,Ooty,False,2026-04-15T15:32:00,76,9.98,False
T00767,3,10412,P043,Aruvankadu,Coonoor,False,2026-04-15T17:51:00,51,6.4,False
T00767,3,10413,P029,Kalhatty Falls,Ooty,False,2026-04-15T19:14:00,70,12.88,False
T00767,3,10414,P005,Government Rose Garden,Ooty,False,2026-04-15T20:48:00,23,9.99,False
T00767,3,10415,P041,St. Stephen's Church,Ooty,False,2026-04-15T21:21:00,30,0.73,False
T00767,3,10416,P004,Doddabetta Peak,Ooty,False,2026-04-15T22:02:00,37,4.59,False
T00767,3,10417,P014,Dolphin's Nose,Coonoor,False,2026-04-15T23:06:00,74,10.85,False
T00768,1,10418,P038,Deer Park,Ooty,False,2026-04-15T08:28:00,52,11.31,False
T00768,1,10419,P019,Longwood Shola,Kotagiri,False,2026-04-15T10:05:00,20,18.12,False
T00768,1,10420,P039,Thread Garden,Ooty,False,2026-04-15T11:08:00,48,17.43,False
T00768,1,10421,P003,Government Botanical Garden,Ooty,False,2026-04-15T12:06:00,31,2.03,False
T00768,1,10422,P002,Ooty Lake,Ooty,False,2026-04-15T12:47:00,64,2.86,False
T00768,2,10423,P036,Kamraj Sagar Dam,Ooty,False,2026-04-15T14:55:00,51,14.71,False
T00768,2,10424,P001,Ooty Town Centre,Ooty,False,2026-04-15T16:03:00,75,7.03,False
T00768,2,10425,P040,Thunder World,Ooty,False,2026-04-15T17:28:00,45,0.44,False
T00768,2,10426,P009,Pykara Lake,Pykara,False,2026-04-15T18:38:00,84,10.06,False
T00768,3,10427,P058,Lovedale,Ooty,False,2026-04-15T21:06:00,32,9.81,False
T00768,3,10428,P041,St. Stephen's Church,Ooty,False,2026-04-15T21:48:00,35,3.18,False
T00768,3,10429,P017,Kateri Falls,Coonoor,False,2026-04-15T23:02:00,37,15.75,False
T00768,3,10430,P019,Longwood Shola,Kotagiri,False,2026-04-15T23:58:00,49,7.72,False
T00768,3,10431,P013,Sim's Park,Coonoor,False,2026-04-16T01:12:00,72,10.36,False
T00769,1,10432,P038,Deer Park,Ooty,False,2026-04-15T08:28:00,33,11.31,False
T00769,1,10433,P036,Kamraj Sagar Dam,Ooty,False,2026-04-15T09:17:00,82,6.64,False
T00769,1,10434,P038,Deer Park,Ooty,False,2026-04-15T10:55:00,32,6.64,False
T00769,2,10435,P029,Kalhatty Falls,Ooty,False,2026-04-15T12:48:00,36,21.45,False
T00769,2,10436,P014,Dolphin's Nose,Coonoor,False,2026-04-15T14:16:00,89,21.11,False
T00769,2,10437,P035,Wenlock Downs,Ooty,False,2026-04-15T16:33:00,47,19.46,False
T00769,2,10438,P038,Deer Park,Ooty,False,2026-04-15T17:32:00,50,5.08,False
T00769,2,10439,P039,Thread Garden,Ooty,False,2026-04-15T18:32:00,87,0.73,False
T00769,2,10440,P034,Glenmorgan,Pykara,False,2026-04-15T20:30:00,65,12.69,False
T00769,3,10441,P002,Ooty Lake,Ooty,False,2026-04-15T22:49:00,70,11.31,False
T00769,3,10442,P031,Law's Falls,Coonoor,False,2026-04-16T00:36:00,40,15.18,False
T00769,3,10443,P002,Ooty Lake,Ooty,False,2026-04-16T01:53:00,71,15.18,False
T00770,1,10444,P007,Tea Factory and Museum,Ooty,False,2026-04-15T08:33:00,76,13.47,False
T00770,1,10445,P041,St. Stephen's Church,Ooty,False,2026-04-15T09:59:00,85,3.39,False
T00770,1,10446,P001,Ooty Town Centre,Ooty,False,2026-04-15T11:34:00,44,0.55,False
T00770,1,10447,P038,Deer Park,Ooty,False,2026-04-15T12:28:00,70,1.22,False
T00770,1,10448,P003,Government Botanical Garden,Ooty,False,2026-04-15T13:48:00,70,2.76,False
T00770,1,10449,P059,Coonoor Town Centre,Coonoor,False,2026-04-15T15:28:00,61,12.0,False
T00770,2,10450,P003,Government Botanical Garden,Ooty,False,2026-04-15T17:47:00,88,13.86,False
T00770,2,10451,P048,Kengarai,Kotagiri,False,2026-04-15T19:43:00,20,11.51,False
T00770,2,10452,P007,Tea Factory and Museum,Ooty,False,2026-04-15T20:30:00,50,10.98,False
T00770,2,10453,P021,Elk Falls,Kotagiri,False,2026-04-15T21:53:00,88,13.52,False
T00770,3,10454,P003,Government Botanical Garden,Ooty,False,2026-04-16T00:59:00,63,13.86,False
T00770,3,10455,P010,Pykara Dam,Pykara,False,2026-04-16T02:28:00,81,10.58,False
T00770,3,10456,P003,Government Botanical Garden,Ooty,False,2026-04-16T04:15:00,75,10.58,False
T00771,1,10457,P052,Cherangodu,Gudalur,False,2026-04-15T08:10:00,23,2.1,False
T00771,1,10458,P053,Pandalur,Gudalur,False,2026-04-15T08:56:00,44,9.5,False
T00771,1,10459,P056,Sigur Plateau,Mudumalai,False,2026-04-15T10:48:00,67,27.59,False
T00771,1,10460,P057,Fernhill,Ooty,False,2026-04-15T12:53:00,88,23.45,False
T00771,1,10461,P002,Ooty Lake,Ooty,False,2026-04-15T14:31:00,23,1.79,False
T00771,1,10462,P037,Needle View Point,Pykara,False,2026-04-15T15:17:00,57,9.55,False
T00771,2,10463,P022,Theppakadu Reception Centre,Mudumalai,False,2026-04-15T17:27:00,33,12.92,False
T00771,2,10464,P049,Devarshola,Gudalur,False,2026-04-15T18:33:00,69,13.55,False
T00771,2,10465,P052,Cherangodu,Gudalur,False,2026-04-15T19:52:00,90,3.45,False
T00771,3,10466,P053,Pandalur,Gudalur,False,2026-04-15T21:52:00,37,8.31,False
T00771,3,10467,P022,Theppakadu Reception Centre,Mudumalai,False,2026-04-15T23:05:00,65,14.58,False
T00771,3,10468,P041,St. Stephen's Church,Ooty,False,2026-04-16T01:05:00,64,22.24,False
T00771,3,10469,P021,Elk Falls,Kotagiri,False,2026-04-16T02:50:00,88,16.58,False
T00772,1,10470,P040,Thunder World,Ooty,False,2026-04-15T08:30:00,59,12.0,False
T00772,1,10471,P041,St. Stephen's Church,Ooty,False,2026-04-15T09:39:00,25,0.89,False
T00772,1,10472,P002,Ooty Lake,Ooty,False,2026-04-15T10:14:00,66,1.15,False
T00772,2,10473,P001,Ooty Town Centre,Ooty,False,2026-04-15T12:18:00,43,12.37,False
T00772,2,10474,P028,Bellikkal,Ooty,False,2026-04-15T13:22:00,43,8.58,False
T00772,2,10475,P041,St. Stephen's Church,Ooty,False,2026-04-15T14:26:00,77,8.72,False
T00772,3,10476,P006,Wax World Museum,Ooty,False,2026-04-15T16:45:00,79,12.42,False
T00772,3,10477,P060,Kotagiri Town Centre,Kotagiri,False,2026-04-15T18:52:00,49,19.24,False
T00772,3,10478,P017,Kateri Falls,Coonoor,False,2026-04-15T20:04:00,38,9.5,False
T00772,3,10479,P006,Wax World Museum,Ooty,False,2026-04-15T21:18:00,22,14.59,False
T00772,3,10480,P004,Doddabetta Peak,Ooty,False,2026-04-15T21:50:00,39,3.5,False
T00772,3,10481,P035,Wenlock Downs,Ooty,False,2026-04-15T22:52:00,21,9.35,False
T00773,1,10482,P002,Ooty Lake,Ooty,False,2026-04-15T08:34:00,41,13.98,False
T00773,1,10483,P008,Pykara Falls,Pykara,False,2026-04-15T09:39:00,22,9.75,False
T00773,1,10484,P002,Ooty Lake,Ooty,False,2026-04-15T10:25:00,64,9.75,False
T00773,2,10485,P060,Kotagiri Town Centre,Kotagiri,False,2026-04-15T12:35:00,40,13.04,False
T00773,2,10486,P046,Aracode,Kotagiri,False,2026-04-15T13:27:00,44,4.95,False
T00773,2,10487,P005,Government Rose Garden,Ooty,False,2026-04-15T15:08:00,46,23.11,False
T00773,2,10488,P022,Theppakadu Reception Centre,Mudumalai,False,2026-04-15T16:51:00,22,22.95,False
T00773,3,10489,P015,Lamb's Rock,Coonoor,False,2026-04-15T18:51:00,25,1.82,False
T00773,3,10490,P013,Sim's Park,Coonoor,False,2026-04-15T19:26:00,83,2.24,False
T00773,3,10491,P018,Kodanad Viewpoint,Kotagiri,False,2026-04-15T21:23:00,22,13.7,False
T00773,3,10492,P043,Aruvankadu,Coonoor,False,2026-04-15T22:17:00,53,13.08,False
T00773,3,10493,P032,Ketti Valley,Ooty,False,2026-04-15T23:20:00,69,1.73,False
T00773,3,10494,P013,Sim's Park,Coonoor,False,2026-04-16T00:44:00,74,6.21,False
T00774,1,10495,P003,Government Botanical Garden,Ooty,False,2026-04-15T08:39:00,80,15.65,False
T00774,1,10496,P043,Aruvankadu,Coonoor,False,2026-04-15T10:15:00,56,6.69,False
T00774,1,10497,P060,Kotagiri Town Centre,Kotagiri,False,2026-04-15T11:44:00,61,13.3,False
T00774,1,10498,P013,Sim's Park,Coonoor,False,2026-04-15T13:16:00,31,12.61,False
T00774,1,10499,P035,Wenlock Downs,Ooty,False,2026-04-15T14:31:00,55,17.76,False
T00774,1,10500,P029,Kalhatty Falls,Ooty,False,2026-04-15T15:47:00,67,8.56,False
T00774,2,10501,P029,Kalhatty Falls,Ooty,False,2026-04-15T18:12:00,83,15.99,False
T00774,2,10502,P007,Tea Factory and Museum,Ooty,False,2026-04-15T20:00:00,68,10.4,False
T00774,2,10503,P057,Fernhill,Ooty,False,2026-04-15T21:21:00,83,5.3,False
T00774,2,10504,P020,Rangaswamy Peak,Kotagiri,False,2026-04-15T23:27:00,66,17.58,False
T00774,2,10505,P029,Kalhatty Falls,Ooty,False,2026-04-16T01:10:00,52,14.93,False
T00774,2,10506,P043,Aruvankadu,Coonoor,False,2026-04-16T02:34:00,48,12.88,False
T00774,3,10507,P002,Ooty Lake,Ooty,False,2026-04-16T04:35:00,28,18.37,False
T00774,3,10508,P029,Kalhatty Falls,Ooty,False,2026-04-16T05:28:00,74,10.31,False
T00774,3,10509,P034,Glenmorgan,Pykara,False,2026-04-16T07:10:00,88,11.5,False
T00774,3,10510,P029,Kalhatty Falls,Ooty,False,2026-04-16T09:06:00,73,11.5,False
T00774,3,10511,P035,Wenlock Downs,Ooty,False,2026-04-16T10:40:00,85,8.56,False
T00775,1,10512,P013,Sim's Park,Coonoor,False,2026-04-15T08:29:00,57,11.94,False
T00775,1,10513,P005,Government Rose Garden,Ooty,False,2026-04-15T09:56:00,49,12.29,False
T00775,1,10514,P014,Dolphin's Nose,Coonoor,False,2026-04-15T11:19:00,65,13.91,False
T00775,1,10515,P018,Kodanad Viewpoint,Kotagiri,False,2026-04-15T13:06:00,74,17.09,False
T00775,1,10516,P017,Kateri Falls,Coonoor,False,2026-04-15T14:48:00,73,11.23,False
T00775,2,10517,P021,Elk Falls,Kotagiri,False,2026-04-15T16:35:00,70,2.94,False
T00775,2,10518,P038,Deer Park,Ooty,False,2026-04-15T18:28:00,86,17.28,False
T00775,2,10519,P029,Kalhatty Falls,Ooty,False,2026-04-15T20:19:00,39,10.37,False
T00775,2,10520,P002,Ooty Lake,Ooty,False,2026-04-15T21:23:00,78,10.31,False
T00775,2,10521,P040,Thunder World,Ooty,False,2026-04-15T22:51:00,87,1.29,False
T00775,2,10522,P038,Deer Park,Ooty,False,2026-04-16T00:28:00,85,1.1,False
T00775,3,10523,P048,Kengarai,Kotagiri,False,2026-04-16T02:49:00,72,4.76,False
T00775,3,10524,P033,Tribal Research Centre Museum,Ooty,False,2026-04-16T04:37:00,47,14.44,False
T00775,3,10525,P013,Sim's Park,Coonoor,False,2026-04-16T06:02:00,52,15.33,False
T00775,3,10526,P031,Law's Falls,Coonoor,False,2026-04-16T07:04:00,75,2.03,False
T00775,3,10527,P060,Kotagiri Town Centre,Kotagiri,False,2026-04-16T08:50:00,63,12.58,False
T00776,1,10528,P038,Deer Park,Ooty,False,2026-04-15T08:28:00,59,11.31,False
T00776,1,10529,P029,Kalhatty Falls,Ooty,False,2026-04-15T09:52:00,27,10.37,False
T00776,1,10530,P036,Kamraj Sagar Dam,Ooty,False,2026-04-15T10:40:00,24,8.67,False
T00776,2,10531,P029,Kalhatty Falls,Ooty,False,2026-04-15T12:33:00,71,21.45,False
T00776,2,10532,P039,Thread Garden,Ooty,False,2026-04-15T14:08:00,21,9.89,False
T00776,2,10533,P002,Ooty Lake,Ooty,False,2026-04-15T14:39:00,45,0.88,False
T00776,2,10534,P029,Kalhatty Falls,Ooty,False,2026-04-15T15:49:00,45,10.31,False
T00776,3,10535,P036,Kamraj Sagar Dam,Ooty,False,2026-04-15T18:03:00,77,14.71,False
T00776,3,10536,P006,Wax World Museum,Ooty,False,2026-04-15T19:39:00,82,7.67,False
T00776,3,10537,P034,Glenmorgan,Pykara,False,2026-04-15T21:34:00,60,13.51,False
T00777,1,10538,P035,Wenlock Downs,Ooty,False,2026-04-15T08:55:00,20,22.12,False
T00777,1,10539,P007,Tea Factory and Museum,Ooty,False,2026-04-15T09:35:00,23,8.25,False
T00777,1,10540,P002,Ooty Lake,Ooty,False,2026-04-15T10:08:00,37,4.04,False
T00777,1,10541,P035,Wenlock Downs,Ooty,False,2026-04-15T10:57:00,64,4.86,False
T00777,1,10542,P003,Government Botanical Garden,Ooty,False,2026-04-15T12:16:00,24,6.04,False
T00777,2,10543,P035,Wenlock Downs,Ooty,False,2026-04-15T14:38:00,20,22.12,False
T00777,2,10544,P029,Kalhatty Falls,Ooty,False,2026-04-15T15:19:00,63,8.56,False
T00777,2,10545,P002,Ooty Lake,Ooty,False,2026-04-15T16:47:00,43,10.31,False
T00777,2,10546,P046,Aracode,Kotagiri,False,2026-04-15T18:30:00,32,24.15,False
T00777,3,10547,P005,Government Rose Garden,Ooty,False,2026-04-15T21:55:00,49,23.35,False
T00777,3,10548,P031,Law's Falls,Coonoor,False,2026-04-15T23:19:00,37,14.29,False
T00777,3,10549,P040,Thunder World,Ooty,False,2026-04-16T00:31:00,53,14.06,False
T00777,3,10550,P019,Longwood Shola,Kotagiri,False,2026-04-16T02:06:00,49,17.03,False
T00777,3,10551,P038,Deer Park,Ooty,False,2026-04-16T03:40:00,82,18.12,False
T00778,1,10552,P056,Sigur Plateau,Mudumalai,False,2026-04-15T08:26:00,32,10.65,False
T00778,1,10553,P022,Theppakadu Reception Centre,Mudumalai,False,2026-04-15T09:32:00,50,13.86,False
T00778,1,10554,P036,Kamraj Sagar Dam,Ooty,False,2026-04-15T11:02:00,23,16.16,False
T00778,1,10555,P028,Bellikkal,Ooty,False,2026-04-15T11:55:00,41,12.04,False
T00778,1,10556,P036,Kamraj Sagar Dam,Ooty,False,2026-04-15T13:06:00,43,12.04,False
T00778,2,10557,P039,Thread Garden,Ooty,False,2026-04-15T15:25:00,39,22.5,False
T00778,2,10558,P057,Fernhill,Ooty,False,2026-04-15T16:14:00,68,2.2,False
T00778,2,10559,P034,Glenmorgan,Pykara,False,2026-04-15T17:48:00,64,10.51,False
T00778,2,10560,P009,Pykara Lake,Pykara,False,2026-04-15T19:02:00,26,3.11,False
T00778,2,10561,P005,Government Rose Garden,Ooty,False,2026-04-15T19:52:00,83,9.85,False
T00778,2,10562,P007,Tea Factory and Museum,Ooty,False,2026-04-15T21:25:00,44,2.99,False
T00778,3,10563,P003,Government Botanical Garden,Ooty,False,2026-04-16T00:05:00,63,22.18,False
T00778,3,10564,P045,Bandishola,Coonoor,False,2026-04-16T01:33:00,53,10.17,False
T00778,3,10565,P007,Tea Factory and Museum,Ooty,False,2026-04-16T02:45:00,75,7.93,False
T00778,3,10566,P056,Sigur Plateau,Mudumalai,False,2026-04-16T05:03:00,30,25.5,False
T00778,3,10567,P029,Kalhatty Falls,Ooty,False,2026-04-16T06:10:00,61,15.1,False
T00779,1,10568,P031,Law's Falls,Coonoor,False,2026-04-15T08:10:00,65,1.22,False
T00779,1,10569,P017,Kateri Falls,Coonoor,False,2026-04-15T09:25:00,48,3.11,False
T00779,1,10570,P020,Rangaswamy Peak,Kotagiri,False,2026-04-15T10:35:00,24,8.96,False
T00779,1,10571,P042,Wellington,Coonoor,False,2026-04-15T11:18:00,73,7.93,False
T00779,1,10572,P015,Lamb's Rock,Coonoor,False,2026-04-15T12:44:00,43,5.22,False
T00779,2,10573,P043,Aruvankadu,Coonoor,False,2026-04-15T13:52:00,45,6.4,False
T00779,2,10574,P017,Kateri Falls,Coonoor,False,2026-04-15T14:56:00,52,7.83,False
T00779,2,10575,P043,Aruvankadu,Coonoor,False,2026-04-15T16:07:00,37,7.83,False
T00779,3,10576,P018,Kodanad Viewpoint,Kotagiri,False,2026-04-15T17:34:00,80,14.33,False
T00779,3,10577,P005,Government Rose Garden,Ooty,False,2026-04-15T19:41:00,74,18.98,False
T00779,3,10578,P016,Catherine Falls Coonoor side,Coonoor,False,2026-04-15T21:27:00,41,12.89,False
T00780,1,10579,P003,Government Botanical Garden,Ooty,False,2026-04-15T08:34:00,74,13.86,False
T00780,1,10580,P002,Ooty Lake,Ooty,False,2026-04-15T09:58:00,52,2.86,False
T00780,1,10581,P041,St. Stephen's Church,Ooty,False,2026-04-15T11:00:00,85,1.15,False
T00780,2,10582,P006,Wax World Museum,Ooty,False,2026-04-15T13:27:00,21,12.42,False
T00780,2,10583,P008,Pykara Falls,Pykara,False,2026-04-15T14:15:00,27,11.02,False
T00780,2,10584,P002,Ooty Lake,Ooty,False,2026-04-15T15:06:00,49,9.75,False
T00780,2,10585,P004,Doddabetta Peak,Ooty,False,2026-04-15T16:08:00,75,5.3,False
T00780,2,10586,P028,Bellikkal,Ooty,False,2026-04-15T17:40:00,50,6.89,False
T00780,2,10587,P037,Needle View Point,Pykara,False,2026-04-15T19:08:00,63,15.26,False
T00780,3,10588,P007,Tea Factory and Museum,Ooty,False,2026-04-15T21:23:00,83,13.47,False
T00780,3,10589,P043,Aruvankadu,Coonoor,False,2026-04-15T22:57:00,59,4.56,False
T00780,3,10590,P031,Law's Falls,Coonoor,False,2026-04-16T00:14:00,62,7.41,False
T00781,1,10591,P050,Nellakotta,Gudalur,False,2026-04-15T08:35:00,36,14.22,False
T00781,1,10592,P054,Bokkapuram,Mudumalai,False,2026-04-15T09:47:00,73,14.71,False
T00781,1,10593,P005,Government Rose Garden,Ooty,False,2026-04-15T11:45:00,32,18.38,False
T00781,1,10594,P044,Burliar,Coonoor,False,2026-04-15T13:03:00,47,18.64,False
T00781,2,10595,P038,Deer Park,Ooty,False,2026-04-15T16:23:00,87,22.54,False
T00781,2,10596,P037,Needle View Point,Pykara,False,2026-04-15T18:14:00,87,9.78,False
T00781,2,10597,P041,St. Stephen's Church,Ooty,False,2026-04-15T20:05:00,59,9.79,False
T00781,2,10598,P039,Thread Garden,Ooty,False,2026-04-15T21:14:00,31,0.56,False
T00781,2,10599,P013,Sim's Park,Coonoor,False,2026-04-15T22:16:00,39,12.55,False
T00781,3,10600,P024,Masinagudi Town,Mudumalai,False,2026-04-16T00:28:00,51,4.17,False
T00781,3,10601,P005,Government Rose Garden,Ooty,False,2026-04-16T02:07:00,66,19.36,False
T00781,3,10602,P002,Ooty Lake,Ooty,False,2026-04-16T03:23:00,38,1.07,False
T00782,1,10603,P003,Government Botanical Garden,Ooty,False,2026-04-15T09:03:00,52,25.25,False
T00782,1,10604,P005,Government Rose Garden,Ooty,False,2026-04-15T10:05:00,66,1.95,False
T00782,1,10605,P018,Kodanad Viewpoint,Kotagiri,False,2026-04-15T11:58:00,76,18.98,False
T00782,1,10606,P005,Government Rose Garden,Ooty,False,2026-04-15T14:01:00,43,18.98,False
T00782,2,10607,P003,Government Botanical Garden,Ooty,False,2026-04-15T16:45:00,62,25.25,False
T00782,2,10608,P032,Ketti Valley,Ooty,False,2026-04-15T18:01:00,23,5.67,False
T00782,2,10609,P017,Kateri Falls,Coonoor,False,2026-04-15T18:46:00,53,9.15,False
T00782,3,10610,P040,Thunder World,Ooty,False,2026-04-15T22:05:00,86,23.51,False
T00782,3,10611,P024,Masinagudi Town,Mudumalai,False,2026-04-16T00:19:00,45,19.51,False
T00782,3,10612,P033,Tribal Research Centre Museum,Ooty,False,2026-04-16T01:44:00,51,16.33,False
T00782,3,10613,P038,Deer Park,Ooty,False,2026-04-16T02:45:00,67,2.99,False
T00783,1,10614,P035,Wenlock Downs,Ooty,False,2026-04-15T08:55:00,40,22.12,False
T00783,1,10615,P014,Dolphin's Nose,Coonoor,False,2026-04-15T10:23:00,81,19.46,False
T00783,1,10616,P002,Ooty Lake,Ooty,False,2026-04-15T12:20:00,33,14.66,False
T00783,2,10617,P001,Ooty Town Centre,Ooty,False,2026-04-15T14:47:00,38,23.72,False
T00783,2,10618,P014,Dolphin's Nose,Coonoor,False,2026-04-15T16:00:00,34,14.01,False
T00783,2,10619,P046,Aracode,Kotagiri,False,2026-04-15T17:25:00,79,20.54,False
T00783,2,10620,P016,Catherine Falls Coonoor side,Coonoor,False,2026-04-15T19:43:00,69,23.61,False
T00783,2,10621,P040,Thunder World,Ooty,False,2026-04-15T21:23:00,63,12.71,False
T00783,3,10622,P040,Thunder World,Ooty,False,2026-04-16T00:22:00,47,23.51,False
T00783,3,10623,P030,Bison Valley,Coonoor,False,2026-04-16T01:53:00,85,17.61,False
T00783,3,10624,P014,Dolphin's Nose,Coonoor,False,2026-04-16T03:28:00,74,3.99,False
T00784,1,10625,P022,Theppakadu Reception Centre,Mudumalai,False,2026-04-15T08:32:00,82,12.92,False
T00784,1,10626,P003,Government Botanical Garden,Ooty,False,2026-04-15T10:50:00,39,22.68,False
T00784,1,10627,P005,Government Rose Garden,Ooty,False,2026-04-15T11:39:00,90,1.95,False
T00784,2,10628,P052,Cherangodu,Gudalur,False,2026-04-15T14:26:00,29,2.1,False
T00784,2,10629,P022,Theppakadu Reception Centre,Mudumalai,False,2026-04-15T15:23:00,76,11.27,False
T00784,2,10630,P003,Government Botanical Garden,Ooty,False,2026-04-15T17:35:00,78,22.68,False
T00784,2,10631,P039,Thread Garden,Ooty,False,2026-04-15T19:03:00,81,2.03,False
T00784,3,10632,P022,Theppakadu Reception Centre,Mudumalai,False,2026-04-15T22:02:00,65,12.92,False
T00784,3,10633,P002,Ooty Lake,Ooty,False,2026-04-16T00:03:00,85,22.44,False
T00784,3,10634,P015,Lamb's Rock,Coonoor,False,2026-04-16T02:00:00,82,13.19,False
T00785,1,10635,P055,Moyar River Crossing,Mudumalai,True,2026-04-15T08:40:00,30,16.28,True
T00785,1,10636,P003,Government Botanical Garden,Ooty,False,2026-04-15T10:11:00,45,24.47,True
T00785,1,10637,P002,Ooty Lake,Ooty,False,2026-04-15T11:06:00,55,2.86,True
T00785,1,10638,P035,Wenlock Downs,Ooty,False,2026-04-15T12:13:00,21,4.86,True
T00785,1,10639,P023,Mudumalai Core Safari Zone,Mudumalai,True,2026-04-15T13:36:00,42,24.91,True
T00785,2,10640,P049,Devarshola,Gudalur,False,2026-04-15T14:50:00,68,1.5,True
T00785,2,10641,P024,Masinagudi Town,Mudumalai,False,2026-04-15T16:46:00,86,19.39,True
T00785,2,10642,P055,Moyar River Crossing,Mudumalai,True,2026-04-15T18:27:00,83,6.27,True
T00785,3,10643,P055,Moyar River Crossing,Mudumalai,True,2026-04-15T21:10:00,59,16.28,True
T00785,3,10644,P029,Kalhatty Falls,Ooty,False,2026-04-15T22:53:00,27,17.9,True
T00785,3,10645,P005,Government Rose Garden,Ooty,False,2026-04-15T23:44:00,60,9.99,True
